"","source","date","year","temperature","DO","salinity","potential_density","pres","cond","sampleID"
"31687","Mooring",2022-08-31 06:00:27,"2022",7.6131,2.92418,33.5627,26.2017,42.067,3.45435,NA
"31688","Mooring",2022-08-31 06:10:27,"2022",7.6141,2.9177,33.5633,26.2021,42.071,3.454493,NA
"31689","Mooring",2022-08-31 06:20:26,"2022",7.612,2.9045,33.5709,26.2083,42.26,3.455019,NA
"31690","Mooring",2022-08-31 06:30:27,"2022",7.6084,2.88411,33.5809,26.2167,42.333,3.455628,NA
"31691","Mooring",2022-08-31 06:40:26,"2022",7.6048,2.86606,33.5894,26.2239,42.321,3.456094,NA
"31692","Mooring",2022-08-31 06:50:27,"2022",7.6051,2.85667,33.5894,26.2239,42.568,3.45613,NA
"31693","Mooring",2022-08-31 07:00:26,"2022",7.6053,2.85322,33.5899,26.2242,42.564,3.456196,NA
"31694","Mooring",2022-08-31 07:10:27,"2022",7.6058,2.84363,33.5895,26.2238,42.468,3.456196,NA
"31695","Mooring",2022-08-31 07:20:26,"2022",7.6074,2.84745,33.5873,26.2219,42.687,3.456142,NA
"31696","Mooring",2022-08-31 07:30:27,"2022",7.6072,2.84221,33.5883,26.2227,42.647,3.45622,NA
"31697","Mooring",2022-08-31 07:40:27,"2022",7.6062,2.83424,33.5909,26.2249,42.854,3.456375,NA
"31698","Mooring",2022-08-31 07:50:26,"2022",7.6067,2.82448,33.591,26.2249,43.037,3.456435,NA
"31699","Mooring",2022-08-31 08:00:27,"2022",7.6061,2.82308,33.5926,26.2262,43.027,3.45653,NA
"31700","Mooring",2022-08-31 08:10:26,"2022",7.6051,2.81443,33.595,26.2283,43.023,3.456674,NA
"31701","Mooring",2022-08-31 08:20:27,"2022",7.6027,2.81311,33.5995,26.2322,43.059,3.456871,NA
"31702","Mooring",2022-08-31 08:30:26,"2022",7.6007,2.80512,33.6032,26.2353,43.149,3.457038,NA
"31703","Mooring",2022-08-31 08:40:27,"2022",7.5984,2.8035,33.6083,26.2397,43.224,3.457307,NA
"31704","Mooring",2022-08-31 08:50:26,"2022",7.5972,2.79405,33.611,26.242,43.363,3.457457,NA
"31705","Mooring",2022-08-31 09:00:27,"2022",7.5963,2.78779,33.6141,26.2445,43.525,3.457672,NA
"31706","Mooring",2022-08-31 09:10:27,"2022",7.5957,2.78173,33.6166,26.2466,43.516,3.457851,NA
"31707","Mooring",2022-08-31 09:20:26,"2022",7.5957,2.77449,33.6174,26.2472,43.453,3.457923,NA
"31708","Mooring",2022-08-31 09:30:27,"2022",7.5954,2.77023,33.6186,26.2482,43.565,3.458012,NA
"31709","Mooring",2022-08-31 09:40:26,"2022",7.5951,2.76215,33.6202,26.2495,43.591,3.458132,NA
"31710","Mooring",2022-08-31 09:50:27,"2022",7.5951,2.76072,33.6207,26.2499,43.561,3.458174,NA
"31711","Mooring",2022-08-31 10:00:26,"2022",7.5951,2.7628,33.6207,26.2499,43.703,3.45818,NA
"31712","Mooring",2022-08-31 10:10:27,"2022",7.5953,2.76564,33.6204,26.2497,43.6,3.458168,NA
"31713","Mooring",2022-08-31 10:20:26,"2022",7.5957,2.75346,33.6204,26.2496,43.597,3.458197,NA
"31714","Mooring",2022-08-31 10:30:27,"2022",7.5953,2.76858,33.6197,26.2491,43.585,3.458102,NA
"31715","Mooring",2022-08-31 10:40:27,"2022",7.5957,2.75349,33.6199,26.2492,43.685,3.458168,NA
"31716","Mooring",2022-08-31 10:50:26,"2022",7.5967,2.74803,33.6182,26.2477,43.693,3.45809,NA
"31717","Mooring",2022-08-31 11:00:27,"2022",7.5973,2.74684,33.6172,26.2469,43.607,3.458054,NA
"31718","Mooring",2022-08-31 11:10:26,"2022",7.5978,2.75241,33.6157,26.2456,43.804,3.457965,NA
"31719","Mooring",2022-08-31 11:20:27,"2022",7.598,2.76502,33.6137,26.244,43.498,3.457785,NA
"31720","Mooring",2022-08-31 11:30:26,"2022",7.5982,2.75595,33.6142,26.2444,43.408,3.457845,NA
"31721","Mooring",2022-08-31 11:40:27,"2022",7.5982,2.76118,33.6142,26.2444,43.395,3.457851,NA
"31722","Mooring",2022-08-31 11:50:26,"2022",7.5992,2.76871,33.6108,26.2415,43.504,3.457624,NA
"31723","Mooring",2022-08-31 12:00:27,"2022",7.5996,2.77702,33.6088,26.2399,43.37,3.457474,NA
"31724","Mooring",2022-08-31 12:10:27,"2022",7.5996,2.76391,33.6103,26.2411,43.25,3.457606,NA
"31725","Mooring",2022-08-31 12:20:26,"2022",7.5999,2.78246,33.6087,26.2398,43.2,3.457486,NA
"31726","Mooring",2022-08-31 12:30:27,"2022",7.6013,2.78145,33.6057,26.2373,43.127,3.457325,NA
"31727","Mooring",2022-08-31 12:40:26,"2022",7.6012,2.78232,33.6054,26.237,43.071,3.457277,NA
"31728","Mooring",2022-08-31 12:50:27,"2022",7.6051,2.78885,33.599,26.2314,43.144,3.457038,NA
"31729","Mooring",2022-08-31 13:00:26,"2022",7.6089,2.79757,33.5926,26.2259,42.922,3.456781,NA
"31730","Mooring",2022-08-31 13:10:27,"2022",7.6111,2.80271,33.5884,26.2222,43.017,3.45659,NA
"31731","Mooring",2022-08-31 13:20:26,"2022",7.6149,2.81491,33.5814,26.2162,42.793,3.456273,NA
"31732","Mooring",2022-08-31 13:30:27,"2022",7.6159,2.82056,33.5791,26.2142,42.66,3.456148,NA
"31733","Mooring",2022-08-31 13:40:27,"2022",7.6187,2.82308,33.5736,26.2095,42.704,3.455885,NA
"31734","Mooring",2022-08-31 13:50:26,"2022",7.6178,2.81927,33.5754,26.211,42.547,3.455969,NA
"31735","Mooring",2022-08-31 14:00:27,"2022",7.6204,2.82692,33.5703,26.2067,42.275,3.455712,NA
"31736","Mooring",2022-08-31 14:10:26,"2022",7.6185,2.81537,33.5739,26.2098,42.25,3.455885,NA
"31737","Mooring",2022-08-31 14:20:27,"2022",7.6227,2.83724,33.5649,26.2021,42.154,3.455413,NA
"31738","Mooring",2022-08-31 14:30:26,"2022",7.6211,2.82617,33.5687,26.2053,42.084,3.455616,NA
"31739","Mooring",2022-08-31 14:40:27,"2022",7.6237,2.84116,33.5628,26.2003,42.028,3.455299,NA
"31740","Mooring",2022-08-31 14:50:26,"2022",7.6301,2.86265,33.5493,26.1887,42.162,3.454625,NA
"31741","Mooring",2022-08-31 15:00:27,"2022",7.6353,2.87734,33.5411,26.1815,42.033,3.454332,NA
"31742","Mooring",2022-08-31 15:10:27,"2022",7.65,2.8991,33.5226,26.1649,41.839,3.453926,NA
"31743","Mooring",2022-08-31 15:20:26,"2022",7.6503,2.91118,33.5218,26.1643,41.963,3.453884,NA
"31744","Mooring",2022-08-31 15:30:27,"2022",7.6574,2.92199,33.5132,26.1565,41.738,3.45371,NA
"31745","Mooring",2022-08-31 15:40:26,"2022",7.6602,2.92389,33.5098,26.1534,41.853,3.453639,NA
"31746","Mooring",2022-08-31 15:50:27,"2022",7.6632,2.92345,33.5068,26.1506,41.848,3.453627,NA
"31747","Mooring",2022-08-31 16:00:26,"2022",7.6656,2.92473,33.504,26.1481,41.717,3.453579,NA
"31748","Mooring",2022-08-31 16:10:27,"2022",7.6719,2.9276,33.4971,26.1418,41.712,3.453513,NA
"31749","Mooring",2022-08-31 16:20:26,"2022",7.6755,2.93632,33.4941,26.1388,41.634,3.453543,NA
"31750","Mooring",2022-08-31 16:30:27,"2022",7.6794,2.93604,33.4914,26.1362,41.57,3.453644,NA
"31751","Mooring",2022-08-31 16:40:27,"2022",7.6806,2.92817,33.4921,26.1366,41.617,3.453818,NA
"31752","Mooring",2022-08-31 16:50:26,"2022",7.6857,2.93452,33.4899,26.1341,41.565,3.454062,NA
"31753","Mooring",2022-08-31 17:00:27,"2022",7.6888,2.93456,33.4896,26.1335,41.525,3.454313,NA
"31754","Mooring",2022-08-31 17:10:26,"2022",7.6885,2.92712,33.4908,26.1344,41.719,3.454409,NA
"31755","Mooring",2022-08-31 17:20:27,"2022",7.6908,2.92465,33.4904,26.1338,41.581,3.454564,NA
"31756","Mooring",2022-08-31 17:30:26,"2022",7.6903,2.9115,33.4909,26.1342,41.86,3.454582,NA
"31757","Mooring",2022-08-31 17:40:27,"2022",7.6896,2.91653,33.4903,26.1339,41.855,3.454463,NA
"31758","Mooring",2022-08-31 17:50:26,"2022",7.688,2.90794,33.4907,26.1344,41.847,3.454355,NA
"31759","Mooring",2022-08-31 18:00:27,"2022",7.6858,2.90698,33.4913,26.1352,41.894,3.454224,NA
"31760","Mooring",2022-08-31 18:10:27,"2022",7.6828,2.90605,33.493,26.137,42.029,3.45411,NA
"31761","Mooring",2022-08-31 18:20:26,"2022",7.6796,2.89673,33.4951,26.1391,42.086,3.454027,NA
"31762","Mooring",2022-08-31 18:30:27,"2022",7.6756,2.886,33.4985,26.1423,42.084,3.453979,NA
"31763","Mooring",2022-08-31 18:40:26,"2022",7.6705,2.87832,33.5034,26.1469,42.365,3.453991,NA
"31764","Mooring",2022-08-31 18:50:27,"2022",7.6649,2.86988,33.51,26.1529,42.236,3.454105,NA
"31765","Mooring",2022-08-31 19:00:26,"2022",7.6623,2.85596,33.5142,26.1566,42.484,3.454272,NA
"31766","Mooring",2022-08-31 19:10:27,"2022",7.6612,2.85457,33.516,26.1581,42.361,3.454332,NA
"31767","Mooring",2022-08-31 19:20:26,"2022",7.6593,2.84181,33.5192,26.1609,42.828,3.454481,NA
"31768","Mooring",2022-08-31 19:30:27,"2022",7.6583,2.83606,33.5209,26.1624,42.646,3.454541,NA
"31769","Mooring",2022-08-31 19:40:27,"2022",7.6578,2.82982,33.5222,26.1635,42.863,3.454624,NA
"31770","Mooring",2022-08-31 19:50:26,"2022",7.6576,2.82032,33.5235,26.1646,42.906,3.454738,NA
"31771","Mooring",2022-08-31 20:00:27,"2022",7.6575,2.8186,33.5249,26.1657,42.887,3.454851,NA
"31772","Mooring",2022-08-31 20:10:26,"2022",7.6588,2.80624,33.5252,26.1658,43.264,3.455013,NA
"31773","Mooring",2022-08-31 20:20:27,"2022",7.6606,2.80963,33.5255,26.1657,43.267,3.455204,NA
"31774","Mooring",2022-08-31 20:30:26,"2022",7.661,2.80356,33.5255,26.1656,43.335,3.455234,NA
"31775","Mooring",2022-08-31 20:40:27,"2022",7.661,2.79778,33.5261,26.1661,43.3,3.455293,NA
"31776","Mooring",2022-08-31 20:50:26,"2022",7.6616,2.79238,33.5267,26.1665,43.602,3.455413,NA
"31777","Mooring",2022-08-31 21:00:27,"2022",7.6606,2.78487,33.5283,26.1679,43.442,3.455467,NA
"31778","Mooring",2022-08-31 21:10:27,"2022",7.6596,2.77491,33.5296,26.169,43.66,3.455509,NA
"31779","Mooring",2022-08-31 21:20:26,"2022",7.659,2.77668,33.5306,26.17,43.583,3.455544,NA
"31780","Mooring",2022-08-31 21:30:27,"2022",7.6591,2.76775,33.5309,26.1702,43.7,3.455592,NA
"31781","Mooring",2022-08-31 21:40:26,"2022",7.659,2.7589,33.5319,26.171,43.925,3.455682,NA
"31782","Mooring",2022-08-31 21:50:27,"2022",7.6588,2.75081,33.5336,26.1723,43.854,3.455813,NA
"31783","Mooring",2022-08-31 22:00:26,"2022",7.658,2.73881,33.5348,26.1734,44.049,3.455867,NA
"31784","Mooring",2022-08-31 22:10:27,"2022",7.6569,2.72845,33.5363,26.1747,43.894,3.455897,NA
"31785","Mooring",2022-08-31 22:20:26,"2022",7.6559,2.71008,33.5376,26.1759,44.005,3.455939,NA
"31786","Mooring",2022-08-31 22:30:27,"2022",7.6542,2.68485,33.5396,26.1777,44.112,3.455975,NA
"31787","Mooring",2022-08-31 22:40:27,"2022",7.6521,2.6596,33.542,26.1799,44.051,3.456005,NA
"31788","Mooring",2022-08-31 22:50:26,"2022",7.6514,2.64471,33.5427,26.1806,44.052,3.456011,NA
"31789","Mooring",2022-08-31 23:00:27,"2022",7.6502,2.6133,33.5439,26.1816,43.956,3.456005,NA
"31790","Mooring",2022-08-31 23:10:26,"2022",7.65,2.6079,33.5445,26.1821,43.815,3.45604,NA
"31791","Mooring",2022-08-31 23:20:27,"2022",7.6504,2.59732,33.5448,26.1824,44.154,3.456118,NA
"31792","Mooring",2022-08-31 23:30:26,"2022",7.6524,2.58774,33.5438,26.1813,44.217,3.456214,NA
"31793","Mooring",2022-08-31 23:40:27,"2022",7.655,2.58445,33.5421,26.1796,44.121,3.456273,NA
"31794","Mooring",2022-08-31 23:50:26,"2022",7.6586,2.58801,33.5398,26.1772,44.046,3.456387,NA
"31795","Mooring",2022-09-01 00:00:27,"2022",7.6632,2.59266,33.5367,26.1742,43.955,3.4565,NA
"31796","Mooring",2022-09-01 00:10:27,"2022",7.6675,2.5947,33.5334,26.171,43.853,3.456584,NA
"31797","Mooring",2022-09-01 00:20:26,"2022",7.6713,2.59703,33.53,26.1677,43.561,3.456584,NA
"31798","Mooring",2022-09-01 00:30:27,"2022",7.6739,2.59376,33.5279,26.1657,43.691,3.456631,NA
"31799","Mooring",2022-09-01 00:40:26,"2022",7.6776,2.5922,33.5245,26.1625,43.79,3.456649,NA
"31800","Mooring",2022-09-01 00:50:27,"2022",7.6797,2.58536,33.5221,26.1603,43.433,3.456595,NA
"31801","Mooring",2022-09-01 01:00:26,"2022",7.6806,2.5762,33.5208,26.1591,43.697,3.456566,NA
"31802","Mooring",2022-09-01 01:10:27,"2022",7.6814,2.56287,33.5189,26.1575,43.504,3.456458,NA
"31803","Mooring",2022-09-01 01:20:26,"2022",7.6806,2.54585,33.5181,26.157,43.195,3.456303,NA
"31804","Mooring",2022-09-01 01:30:27,"2022",7.6804,2.53559,33.5175,26.1566,43.327,3.456231,NA
"31805","Mooring",2022-09-01 01:40:27,"2022",7.6801,2.51891,33.5167,26.156,43.296,3.456124,NA
"31806","Mooring",2022-09-01 01:50:26,"2022",7.6793,2.49209,33.5153,26.155,42.969,3.455908,NA
"31807","Mooring",2022-09-01 02:00:27,"2022",7.6786,2.47376,33.5149,26.1548,42.942,3.455807,NA
"31808","Mooring",2022-09-01 02:10:26,"2022",7.6783,2.4525,33.5138,26.154,42.915,3.455681,NA
"31809","Mooring",2022-09-01 02:20:27,"2022",7.6782,2.43922,33.5131,26.1534,42.594,3.455592,NA
"31810","Mooring",2022-09-01 02:30:26,"2022",7.6783,2.42431,33.5119,26.1524,42.726,3.455496,NA
"31811","Mooring",2022-09-01 02:40:27,"2022",7.6786,2.40871,33.5103,26.1512,42.485,3.455371,NA
"31812","Mooring",2022-09-01 02:50:26,"2022",7.6786,2.38856,33.5093,26.1504,42.424,3.455269,NA
"31813","Mooring",2022-09-01 03:00:27,"2022",7.6788,2.3771,33.5087,26.1499,42.434,3.455233,NA
"31814","Mooring",2022-09-01 03:10:27,"2022",7.6794,2.36731,33.5072,26.1486,42.405,3.455144,NA
"31815","Mooring",2022-09-01 03:20:26,"2022",7.6803,2.34909,33.5056,26.1472,42.259,3.455066,NA
"31816","Mooring",2022-09-01 03:30:27,"2022",7.6813,2.32945,33.5039,26.1457,42.07,3.454994,NA
"31817","Mooring",2022-09-01 03:40:26,"2022",7.6833,2.3303,33.5023,26.1442,42.05,3.455024,NA
"31818","Mooring",2022-09-01 03:50:27,"2022",7.6852,2.34284,33.5013,26.1431,41.812,3.45509,NA
"31819","Mooring",2022-09-01 04:00:26,"2022",7.689,2.35474,33.4996,26.1413,41.834,3.455275,NA
"31820","Mooring",2022-09-01 04:10:27,"2022",7.6928,2.37381,33.4983,26.1397,41.765,3.45549,NA
"31821","Mooring",2022-09-01 04:20:26,"2022",7.6982,2.39801,33.4959,26.137,41.803,3.455747,NA
"31822","Mooring",2022-09-01 04:30:27,"2022",7.7033,2.42994,33.4939,26.1347,41.694,3.456015,NA
"31823","Mooring",2022-09-01 04:40:27,"2022",7.7101,2.4618,33.4904,26.131,41.708,3.456302,NA
"31824","Mooring",2022-09-01 04:50:26,"2022",7.7153,2.48419,33.4874,26.1279,41.668,3.456487,NA
"31825","Mooring",2022-09-01 05:00:27,"2022",7.7194,2.50551,33.4845,26.125,41.576,3.456576,NA
"31826","Mooring",2022-09-01 05:10:26,"2022",7.7233,2.52344,33.4821,26.1226,41.673,3.456708,NA
"31827","Mooring",2022-09-01 05:20:27,"2022",7.7267,2.53932,33.4797,26.1202,41.547,3.456774,NA
"31828","Mooring",2022-09-01 05:30:26,"2022",7.7286,2.54665,33.4783,26.1188,41.509,3.456815,NA
"31829","Mooring",2022-09-01 05:40:27,"2022",7.7335,2.57471,33.4752,26.1157,41.717,3.456983,NA
"31830","Mooring",2022-09-01 05:50:26,"2022",7.7356,2.58027,33.4737,26.1142,41.733,3.457024,NA
"31831","Mooring",2022-09-01 06:00:27,"2022",7.7375,2.57555,33.4725,26.113,41.773,3.457084,NA
"31832","Mooring",2022-09-01 06:10:27,"2022",7.7399,2.55789,33.4689,26.1098,41.743,3.456959,NA
"31833","Mooring",2022-09-01 06:20:26,"2022",7.7443,2.584,33.4667,26.1075,41.815,3.457156,NA
"31834","Mooring",2022-09-01 06:30:27,"2022",7.7458,2.58498,33.4658,26.1065,41.844,3.457203,NA
"31835","Mooring",2022-09-01 06:40:26,"2022",7.7498,2.592,33.4638,26.1044,41.907,3.457383,NA
"31836","Mooring",2022-09-01 06:50:27,"2022",7.754,2.60706,33.4617,26.1021,41.971,3.457556,NA
"31837","Mooring",2022-09-01 07:00:26,"2022",7.7558,2.60776,33.461,26.1013,41.959,3.457657,NA
"31838","Mooring",2022-09-01 07:10:27,"2022",7.7576,2.59971,33.4594,26.0998,42.301,3.457687,NA
"31839","Mooring",2022-09-01 07:20:26,"2022",7.7585,2.5997,33.4585,26.099,42.274,3.457687,NA
"31840","Mooring",2022-09-01 07:30:27,"2022",7.7595,2.59561,33.4576,26.0981,42.236,3.457681,NA
"31841","Mooring",2022-09-01 07:40:27,"2022",7.7591,2.58538,33.4578,26.0983,42.542,3.457676,NA
"31842","Mooring",2022-09-01 07:50:26,"2022",7.7596,2.58107,33.4573,26.0979,42.547,3.457681,NA
"31843","Mooring",2022-09-01 08:00:27,"2022",7.7595,2.56465,33.4571,26.0978,42.496,3.457658,NA
"31844","Mooring",2022-09-01 08:10:26,"2022",7.7596,2.55955,33.457,26.0976,42.568,3.457658,NA
"31845","Mooring",2022-09-01 08:20:27,"2022",7.7595,2.54794,33.457,26.0977,43.09,3.457664,NA
"31846","Mooring",2022-09-01 08:30:26,"2022",7.7592,2.53637,33.4572,26.0979,42.818,3.457652,NA
"31847","Mooring",2022-09-01 08:40:27,"2022",7.7581,2.52008,33.4575,26.0983,42.889,3.45758,NA
"31848","Mooring",2022-09-01 08:50:26,"2022",7.7508,2.46123,33.4586,26.1002,43.131,3.457043,NA
"31849","Mooring",2022-09-01 09:00:27,"2022",7.7473,2.43488,33.4592,26.1012,43.25,3.456792,NA
"31850","Mooring",2022-09-01 09:10:27,"2022",7.7424,2.40233,33.4608,26.1031,43.121,3.456499,NA
"31851","Mooring",2022-09-01 09:20:26,"2022",7.7396,2.37581,33.4621,26.1046,43.231,3.456368,NA
"31852","Mooring",2022-09-01 09:30:27,"2022",7.7362,2.34179,33.4641,26.1066,43.358,3.45626,NA
"31853","Mooring",2022-09-01 09:40:26,"2022",7.7337,2.2959,33.4666,26.109,43.423,3.456272,NA
"31854","Mooring",2022-09-01 09:50:27,"2022",7.732,2.24969,33.4701,26.1119,43.464,3.456446,NA
"31855","Mooring",2022-09-01 10:00:26,"2022",7.7303,2.19831,33.4724,26.114,43.492,3.456511,NA
"31856","Mooring",2022-09-01 10:10:27,"2022",7.7279,2.12215,33.478,26.1187,43.601,3.456822,NA
"31857","Mooring",2022-09-01 10:20:26,"2022",7.7279,2.05926,33.482,26.1219,43.71,3.457198,NA
"31858","Mooring",2022-09-01 10:30:27,"2022",7.7282,2.01386,33.4855,26.1246,43.631,3.457545,NA
"31859","Mooring",2022-09-01 10:40:27,"2022",7.7279,1.98144,33.4873,26.1261,43.641,3.457694,NA
"31860","Mooring",2022-09-01 10:50:26,"2022",7.7296,1.98439,33.4862,26.125,43.627,3.457736,NA
"31861","Mooring",2022-09-01 11:00:27,"2022",7.7308,1.99735,33.4848,26.1237,43.714,3.457718,NA
"31862","Mooring",2022-09-01 11:10:26,"2022",7.734,1.95846,33.4862,26.1243,43.648,3.458124,NA
"31863","Mooring",2022-09-01 11:20:27,"2022",7.735,1.90488,33.4898,26.127,43.629,3.458548,NA
"31864","Mooring",2022-09-01 11:30:26,"2022",7.7361,1.89933,33.4893,26.1264,43.798,3.458608,NA
"31865","Mooring",2022-09-01 11:40:27,"2022",7.7371,1.92065,33.4868,26.1243,43.679,3.458465,NA
"31866","Mooring",2022-09-01 11:50:26,"2022",7.738,1.90872,33.4869,26.1243,43.759,3.45856,NA
"31867","Mooring",2022-09-01 12:00:27,"2022",7.7394,1.92859,33.4847,26.1224,43.579,3.458477,NA
"31868","Mooring",2022-09-01 12:10:27,"2022",7.7404,1.92819,33.484,26.1216,43.624,3.458501,NA
"31869","Mooring",2022-09-01 12:20:26,"2022",7.7423,1.93187,33.4828,26.1204,43.612,3.458548,NA
"31870","Mooring",2022-09-01 12:30:27,"2022",7.7449,1.95973,33.4795,26.1175,43.509,3.458477,NA
"31871","Mooring",2022-09-01 12:40:26,"2022",7.7451,1.9691,33.4785,26.1167,43.385,3.458393,NA
"31872","Mooring",2022-09-01 12:50:27,"2022",7.7464,1.9745,33.4773,26.1155,43.397,3.458399,NA
"31873","Mooring",2022-09-01 13:00:26,"2022",7.7479,1.98103,33.4757,26.1141,43.292,3.458381,NA
"31874","Mooring",2022-09-01 13:10:27,"2022",7.7496,2.00089,33.4737,26.1123,43.444,3.458357,NA
"31875","Mooring",2022-09-01 13:20:26,"2022",7.7518,2.02633,33.4706,26.1095,43.171,3.458255,NA
"31876","Mooring",2022-09-01 13:30:27,"2022",7.7529,2.0464,33.4689,26.108,43.253,3.458196,NA
"31877","Mooring",2022-09-01 13:40:27,"2022",7.7557,2.08802,33.4649,26.1044,43.151,3.458058,NA
"31878","Mooring",2022-09-01 13:50:26,"2022",7.7569,2.11285,33.463,26.1027,43,3.457986,NA
"31879","Mooring",2022-09-01 14:00:27,"2022",7.7571,2.13067,33.4617,26.1017,43.14,3.457897,NA
"31880","Mooring",2022-09-01 14:10:26,"2022",7.7592,2.16363,33.4583,26.0987,42.897,3.457747,NA
"31881","Mooring",2022-09-01 14:20:27,"2022",7.7618,2.17691,33.4554,26.0961,42.755,3.457711,NA
"31882","Mooring",2022-09-01 14:30:26,"2022",7.7649,2.19083,33.4521,26.093,42.606,3.45767,NA
"31883","Mooring",2022-09-01 14:40:27,"2022",7.7679,2.19672,33.4496,26.0907,42.662,3.457717,NA
"31884","Mooring",2022-09-01 14:50:26,"2022",7.772,2.21352,33.4461,26.0873,42.595,3.457747,NA
"31885","Mooring",2022-09-01 15:00:27,"2022",7.7733,2.22494,33.4441,26.0855,42.584,3.457681,NA
"31886","Mooring",2022-09-01 15:10:27,"2022",7.7777,2.23728,33.4411,26.0825,42.221,3.457771,NA
"31887","Mooring",2022-09-01 15:20:26,"2022",7.781,2.23539,33.4393,26.0807,42.352,3.457908,NA
"31888","Mooring",2022-09-01 15:30:27,"2022",7.7859,2.24838,33.4365,26.0778,42.139,3.458075,NA
"31889","Mooring",2022-09-01 15:40:26,"2022",7.7894,2.25249,33.4346,26.0758,42.126,3.458213,NA
"31890","Mooring",2022-09-01 15:50:27,"2022",7.7942,2.26377,33.4319,26.0729,42.092,3.458386,NA
"31891","Mooring",2022-09-01 16:00:26,"2022",7.7961,2.27143,33.4306,26.0716,42.125,3.45844,NA
"31892","Mooring",2022-09-01 16:10:27,"2022",7.8018,2.27917,33.428,26.0688,42.027,3.458708,NA
"31893","Mooring",2022-09-01 16:20:26,"2022",7.8051,2.2882,33.4258,26.0666,41.989,3.458792,NA
"31894","Mooring",2022-09-01 16:30:27,"2022",7.8078,2.28602,33.4242,26.0649,41.946,3.458876,NA
"31895","Mooring",2022-09-01 16:40:27,"2022",7.8124,2.29643,33.4215,26.0622,41.776,3.459031,NA
"31896","Mooring",2022-09-01 16:50:26,"2022",7.8133,2.30217,33.4207,26.0614,41.993,3.459037,NA
"31897","Mooring",2022-09-01 17:00:27,"2022",7.8181,2.30737,33.4188,26.0592,41.915,3.459288,NA
"31898","Mooring",2022-09-01 17:10:26,"2022",7.8148,2.29224,33.4207,26.0611,41.97,3.45918,NA
"31899","Mooring",2022-09-01 17:20:27,"2022",7.8184,2.29959,33.4185,26.0589,41.815,3.459282,NA
"31900","Mooring",2022-09-01 17:30:26,"2022",7.8201,2.30324,33.4175,26.0579,41.871,3.459348,NA
"31901","Mooring",2022-09-01 17:40:27,"2022",7.8222,2.31265,33.4163,26.0566,41.912,3.459425,NA
"31902","Mooring",2022-09-01 17:50:26,"2022",7.824,2.31856,33.415,26.0553,41.86,3.459461,NA
"31903","Mooring",2022-09-01 18:00:27,"2022",7.8239,2.316,33.4156,26.0559,42.047,3.459521,NA
"31904","Mooring",2022-09-01 18:10:27,"2022",7.8246,2.31225,33.4159,26.0559,42.134,3.459611,NA
"31905","Mooring",2022-09-01 18:20:26,"2022",7.8246,2.30101,33.4168,26.0567,42.055,3.459688,NA
"31906","Mooring",2022-09-01 18:30:27,"2022",7.8245,2.2913,33.4179,26.0576,42.239,3.459796,NA
"31907","Mooring",2022-09-01 18:40:26,"2022",7.8246,2.28527,33.4186,26.0581,42.191,3.459867,NA
"31908","Mooring",2022-09-01 18:50:27,"2022",7.825,2.28356,33.4196,26.0588,42.297,3.460005,NA
"31909","Mooring",2022-09-01 19:00:26,"2022",7.825,2.27182,33.42,26.0591,42.487,3.460047,NA
"31910","Mooring",2022-09-01 19:10:27,"2022",7.8256,2.26582,33.4202,26.0592,42.6,3.460125,NA
"31911","Mooring",2022-09-01 19:20:26,"2022",7.8258,2.26585,33.4204,26.0593,42.658,3.46016,NA
"31912","Mooring",2022-09-01 19:30:27,"2022",7.8259,2.26326,33.4211,26.0599,42.711,3.460232,NA
"31913","Mooring",2022-09-01 19:40:27,"2022",7.825,2.25953,33.4217,26.0604,42.605,3.460208,NA
"31914","Mooring",2022-09-01 19:50:26,"2022",7.8244,2.25218,33.4228,26.0614,42.931,3.460268,NA
"31915","Mooring",2022-09-01 20:00:27,"2022",7.8224,2.2416,33.4246,26.0631,42.832,3.460256,NA
"31916","Mooring",2022-09-01 20:10:26,"2022",7.8209,2.22879,33.4256,26.0641,42.952,3.46022,NA
"31917","Mooring",2022-09-01 20:20:27,"2022",7.8159,2.20777,33.4297,26.0681,43.08,3.460155,NA
"31918","Mooring",2022-09-01 20:30:26,"2022",7.8127,2.19043,33.4319,26.0703,43.107,3.460077,NA
"31919","Mooring",2022-09-01 20:40:27,"2022",7.8088,2.1691,33.4352,26.0734,43.288,3.460047,NA
"31920","Mooring",2022-09-01 20:50:26,"2022",7.8063,2.15056,33.4371,26.0753,43.265,3.46,NA
"31921","Mooring",2022-09-01 21:00:27,"2022",7.8046,2.13663,33.4385,26.0767,43.421,3.459994,NA
"31922","Mooring",2022-09-01 21:10:27,"2022",7.8026,2.12383,33.4405,26.0785,43.526,3.46,NA
"31923","Mooring",2022-09-01 21:20:26,"2022",7.8009,2.11358,33.4417,26.0797,43.512,3.459952,NA
"31924","Mooring",2022-09-01 21:30:27,"2022",7.7994,2.10166,33.4426,26.0806,43.792,3.459922,NA
"31925","Mooring",2022-09-01 21:40:26,"2022",7.7981,2.09795,33.4433,26.0814,43.547,3.459862,NA
"31926","Mooring",2022-09-01 21:50:27,"2022",7.7976,2.09144,33.4433,26.0814,43.835,3.459826,NA
"31927","Mooring",2022-09-01 22:00:26,"2022",7.7968,2.07854,33.4439,26.082,43.832,3.459815,NA
"31928","Mooring",2022-09-01 22:10:27,"2022",7.7951,2.07752,33.4446,26.0828,43.872,3.459737,NA
